CustomerID,RecencyScore,FrequencyScore,MonetaryScore,RFM,RFMScore,CustomerSegment
15508,2,9,7,18,6,Loyal Customer
18168,2,9,7,18,6,Loyal Customer
15665,3,6,9,18,6,Loyal Customer
17126,3,8,7,18,6,Loyal Customer
14267,3,7,8,18,6,Loyal Customer
13414,3,7,8,18,6,Loyal Customer
17282,3,7,8,18,6,Loyal Customer
16317,3,7,8,18,6,Loyal Customer
16755,3,7,8,18,6,Loyal Customer
14745,3,8,7,18,6,Loyal Customer
14246,3,7,8,18,6,Loyal Customer
17083,3,7,8,18,6,Loyal Customer
13425,3,7,8,18,6,Loyal Customer
14973,3,7,8,18,6,Loyal Customer
16083,4,6,8,18,6,Loyal Customer
17320,4,7,7,18,6,Loyal Customer
17588,4,7,7,18,6,Loyal Customer
13376,4,7,7,18,6,Loyal Customer
16551,4,7,7,18,6,Loyal Customer
16175,4,7,7,18,6,Loyal Customer
14223,4,7,7,18,6,Loyal Customer
13330,4,7,7,18,6,Loyal Customer
13848,4,7,7,18,6,Loyal Customer
15400,4,8,6,18,6,Loyal Customer
13611,4,7,7,18,6,Loyal Customer
14276,4,7,7,18,6,Loyal Customer
12924,4,7,7,18,6,Loyal Customer
18251,4,4,10,18,6,Loyal Customer
17033,4,7,7,18,6,Loyal Customer
17047,4,7,7,18,6,Loyal Customer
17802,4,7,7,18,6,Loyal Customer
17058,4,7,7,18,6,Loyal Customer
13038,4,7,7,18,6,Loyal Customer
17311,4,6,8,18,6,Loyal Customer
13486,4,7,7,18,6,Loyal Customer
14561,4,7,7,18,6,Loyal Customer
15312,4,7,7,18,6,Loyal Customer
13515,4,7,7,18,6,Loyal Customer
15062,4,7,7,18,6,Loyal Customer
14164,4,6,8,18,6,Loyal Customer
13431,5,6,7,18,6,Loyal Customer
16774,5,7,6,18,6,Loyal Customer
13989,5,6,7,18,6,Loyal Customer
16160,5,6,7,18,6,Loyal Customer
17921,5,7,6,18,6,Loyal Customer
14857,5,6,7,18,6,Loyal Customer
14959,5,7,6,18,6,Loyal Customer
17180,5,7,6,18,6,Loyal Customer
16934,5,6,7,18,6,Loyal Customer
13805,5,6,7,18,6,Loyal Customer
13422,5,4,9,18,6,Loyal Customer
16470,5,7,6,18,6,Loyal Customer
16621,5,7,6,18,6,Loyal Customer
13761,5,6,7,18,6,Loyal Customer
14261,5,6,7,18,6,Loyal Customer
13918,5,6,7,18,6,Loyal Customer
16023,6,6,6,18,6,Loyal Customer
15806,6,6,6,18,6,Loyal Customer
16418,6,6,6,18,6,Loyal Customer
17545,6,6,6,18,6,Loyal Customer
16969,6,6,6,18,6,Loyal Customer
14167,6,7,5,18,6,Loyal Customer
13145,6,7,5,18,6,Loyal Customer
15651,6,6,6,18,6,Loyal Customer
17076,6,6,6,18,6,Loyal Customer
16221,6,6,6,18,6,Loyal Customer
13925,6,7,5,18,6,Loyal Customer
16014,6,6,6,18,6,Loyal Customer
18035,6,6,6,18,6,Loyal Customer
17703,6,6,6,18,6,Loyal Customer
15809,6,8,4,18,6,Loyal Customer
16357,6,6,6,18,6,Loyal Customer
13643,7,6,5,18,6,Loyal Customer
17197,7,4,7,18,6,Loyal Customer
15452,7,6,5,18,6,Loyal Customer
15492,7,5,6,18,6,Loyal Customer
17295,7,6,5,18,6,Loyal Customer
15599,7,5,6,18,6,Loyal Customer
13379,7,6,5,18,6,Loyal Customer
16747,7,5,6,18,6,Loyal Customer
14862,7,5,6,18,6,Loyal Customer
13236,7,5,6,18,6,Loyal Customer
18043,7,6,5,18,6,Loyal Customer
12933,7,6,5,18,6,Loyal Customer
16008,7,6,5,18,6,Loyal Customer
16804,7,6,5,18,6,Loyal Customer
13939,7,6,5,18,6,Loyal Customer
12993,7,7,4,18,6,Loyal Customer
13028,7,5,6,18,6,Loyal Customer
17397,7,5,6,18,6,Loyal Customer
16070,7,5,6,18,6,Loyal Customer
14034,7,6,5,18,6,Loyal Customer
13894,7,6,5,18,6,Loyal Customer
16298,7,6,5,18,6,Loyal Customer
16560,7,5,6,18,6,Loyal Customer
14593,7,6,5,18,6,Loyal Customer
15963,8,5,5,18,6,Loyal Customer
17555,8,5,5,18,6,Loyal Customer
18127,8,6,4,18,6,Loyal Customer
12904,8,5,5,18,6,Loyal Customer
17664,8,5,5,18,6,Loyal Customer
17453,8,5,5,18,6,Loyal Customer
16352,8,5,5,18,6,Loyal Customer
16311,8,5,5,18,6,Loyal Customer
17371,8,6,4,18,6,Loyal Customer
16185,8,5,5,18,6,Loyal Customer
15901,8,6,4,18,6,Loyal Customer
14756,8,4,6,18,6,Loyal Customer
16824,8,5,5,18,6,Loyal Customer
16616,8,5,5,18,6,Loyal Customer
14539,8,5,5,18,6,Loyal Customer
13277,8,7,3,18,6,Loyal Customer
13579,8,5,5,18,6,Loyal Customer
17329,8,5,5,18,6,Loyal Customer
13525,8,5,5,18,6,Loyal Customer
14470,8,5,5,18,6,Loyal Customer
13068,9,5,4,18,6,Loyal Customer
13657,9,5,4,18,6,Loyal Customer
17711,9,5,4,18,6,Loyal Customer
14448,9,5,4,18,6,Loyal Customer
18158,9,5,4,18,6,Loyal Customer
18059,9,6,3,18,6,Loyal Customer
16119,9,5,4,18,6,Loyal Customer
13780,9,5,4,18,6,Loyal Customer
14594,9,5,4,18,6,Loyal Customer
16535,9,4,5,18,6,Loyal Customer
15773,9,4,5,18,6,Loyal Customer
13173,9,5,4,18,6,Loyal Customer
16968,9,5,4,18,6,Loyal Customer
15471,10,3,5,18,6,Loyal Customer
18273,10,6,2,18,6,Loyal Customer
15808,1,8,10,19,6,Loyal Customer
15032,2,7,10,19,6,Loyal Customer
15749,2,7,10,19,6,Loyal Customer
18231,2,8,9,19,6,Loyal Customer
12868,2,9,8,19,6,Loyal Customer
14573,2,9,8,19,6,Loyal Customer
17204,3,8,8,19,6,Loyal Customer
17787,3,8,8,19,6,Loyal Customer
14461,3,7,9,19,6,Loyal Customer
14758,3,8,8,19,6,Loyal Customer
15245,3,7,9,19,6,Loyal Customer
14403,3,8,8,19,6,Loyal Customer
14344,3,9,7,19,6,Loyal Customer
17457,3,8,8,19,6,Loyal Customer
13752,3,9,7,19,6,Loyal Customer
17085,3,8,8,19,6,Loyal Customer
13162,3,8,8,19,6,Loyal Customer
13722,3,7,9,19,6,Loyal Customer
16045,3,8,8,19,6,Loyal Customer
15002,3,8,8,19,6,Loyal Customer
18178,3,8,8,19,6,Loyal Customer
16419,3,9,7,19,6,Loyal Customer
14045,3,8,8,19,6,Loyal Customer
15812,3,8,8,19,6,Loyal Customer
17774,4,8,7,19,6,Loyal Customer
13748,4,8,7,19,6,Loyal Customer
16172,4,8,7,19,6,Loyal Customer
13158,4,8,7,19,6,Loyal Customer
16027,4,9,6,19,6,Loyal Customer
15122,4,7,8,19,6,Loyal Customer
13562,4,7,8,19,6,Loyal Customer
12854,4,7,8,19,6,Loyal Customer
14038,4,7,8,19,6,Loyal Customer
15067,4,7,8,19,6,Loyal Customer
15810,4,8,7,19,6,Loyal Customer
15201,4,8,7,19,6,Loyal Customer
17027,4,9,6,19,6,Loyal Customer
15549,4,7,8,19,6,Loyal Customer
17388,4,8,7,19,6,Loyal Customer
17002,4,7,8,19,6,Loyal Customer
16266,4,9,6,19,6,Loyal Customer
18235,4,7,8,19,6,Loyal Customer
14305,4,7,8,19,6,Loyal Customer
13764,4,7,8,19,6,Loyal Customer
14916,4,8,7,19,6,Loyal Customer
12886,5,6,8,19,6,Loyal Customer
15730,5,7,7,19,6,Loyal Customer
13591,5,7,7,19,6,Loyal Customer
15306,5,7,7,19,6,Loyal Customer
13055,5,7,7,19,6,Loyal Customer
16842,5,7,7,19,6,Loyal Customer
12885,5,7,7,19,6,Loyal Customer
14514,5,7,7,19,6,Loyal Customer
15706,5,7,7,19,6,Loyal Customer
14775,5,7,7,19,7,Loyal Customer
15421,5,7,7,19,7,Loyal Customer
17724,5,7,7,19,7,Loyal Customer
16770,5,8,6,19,7,Loyal Customer
16950,5,7,7,19,7,Loyal Customer
17527,5,7,7,19,7,Loyal Customer
13849,5,6,8,19,7,Loyal Customer
15807,5,7,7,19,7,Loyal Customer
14631,5,7,7,19,7,Loyal Customer
15587,5,7,7,19,7,Loyal Customer
14504,6,7,6,19,7,Loyal Customer
13165,6,6,7,19,7,Loyal Customer
16444,6,7,6,19,7,Loyal Customer
15630,6,6,7,19,7,Loyal Customer
15656,6,7,6,19,7,Loyal Customer
16750,6,8,5,19,7,Loyal Customer
13791,6,6,7,19,7,Loyal Customer
17018,6,6,7,19,7,Loyal Customer
15865,6,6,7,19,7,Loyal Customer
17373,6,7,6,19,7,Loyal Customer
15669,6,7,6,19,7,Loyal Customer
17796,6,7,6,19,7,Loyal Customer
14077,6,8,5,19,7,Loyal Customer
13032,6,6,7,19,7,Loyal Customer
13726,6,6,7,19,7,Loyal Customer
16043,6,7,6,19,7,Loyal Customer
17979,6,7,6,19,7,Loyal Customer
15952,6,7,6,19,7,Loyal Customer
15618,6,7,6,19,7,Loyal Customer
15763,6,6,7,19,7,Loyal Customer
16751,7,4,8,19,7,Loyal Customer
14240,7,5,7,19,7,Loyal Customer
17537,7,5,7,19,7,Loyal Customer
16460,7,6,6,19,7,Loyal Customer
14499,7,6,6,19,7,Loyal Customer
13892,7,7,5,19,7,Loyal Customer
17777,7,6,6,19,7,Loyal Customer
15582,7,6,6,19,7,Loyal Customer
17521,7,6,6,19,7,Loyal Customer
17974,7,6,6,19,7,Loyal Customer
13846,7,6,6,19,7,Loyal Customer
17198,7,6,6,19,7,Loyal Customer
17461,7,6,6,19,7,Loyal Customer
17797,7,6,6,19,7,Loyal Customer
14332,7,6,6,19,7,Loyal Customer
17779,7,6,6,19,7,Loyal Customer
16924,7,6,6,19,7,Loyal Customer
14664,8,5,6,19,7,Loyal Customer
15919,8,5,6,19,7,Loyal Customer
16212,8,5,6,19,7,Loyal Customer
17425,8,5,6,19,7,Loyal Customer
17387,8,5,6,19,7,Loyal Customer
13427,8,6,5,19,7,Loyal Customer
13430,8,5,6,19,7,Loyal Customer
12878,8,5,6,19,7,Loyal Customer
16139,8,6,5,19,7,Loyal Customer
17360,8,6,5,19,7,Loyal Customer
14020,8,5,6,19,7,Loyal Customer
16885,8,6,5,19,7,Loyal Customer
16668,8,8,3,19,7,Loyal Customer
17624,8,5,6,19,7,Loyal Customer
17557,8,6,5,19,7,Loyal Customer
18156,8,5,6,19,7,Loyal Customer
17864,8,6,5,19,7,Loyal Customer
13546,8,6,5,19,7,Loyal Customer
16800,8,4,7,19,7,Loyal Customer
16364,8,5,6,19,7,Loyal Customer
13030,8,5,6,19,7,Loyal Customer
17658,9,5,5,19,7,Loyal Customer
13496,9,5,5,19,7,Loyal Customer
17736,9,6,4,19,7,Loyal Customer
14853,9,5,5,19,7,Loyal Customer
17540,9,5,5,19,7,Loyal Customer
13171,9,6,4,19,7,Loyal Customer
15060,9,7,3,19,7,Loyal Customer
17495,9,5,5,19,7,Loyal Customer
14023,9,5,5,19,7,Loyal Customer
16038,9,6,4,19,7,Loyal Customer
16561,9,5,5,19,7,Loyal Customer
13822,9,5,5,19,7,Loyal Customer
12827,9,6,4,19,7,Loyal Customer
16811,9,5,5,19,7,Loyal Customer
13311,9,5,5,19,7,Loyal Customer
17250,10,5,4,19,7,Loyal Customer
13255,10,5,4,19,7,Loyal Customer
18154,10,5,4,19,7,Loyal Customer
15883,10,5,4,19,7,Loyal Customer
17232,10,5,4,19,7,Loyal Customer
17266,10,6,3,19,7,Loyal Customer
17668,10,5,4,19,7,Loyal Customer
13954,10,5,4,19,7,Loyal Customer
15877,10,5,4,19,7,Loyal Customer
13093,1,9,10,20,7,Loyal Customer
17230,1,9,10,20,7,Loyal Customer
17337,3,8,9,20,7,Loyal Customer
12840,3,8,9,20,7,Loyal Customer
12947,3,9,8,20,7,Loyal Customer
15704,3,8,9,20,7,Loyal Customer
13802,3,7,10,20,7,Loyal Customer
12916,3,8,9,20,7,Loyal Customer
17400,3,8,9,20,7,Loyal Customer
13869,3,8,9,20,7,Loyal Customer
15797,3,8,9,20,7,Loyal Customer
13593,3,8,9,20,7,Loyal Customer
16550,3,8,9,20,7,Loyal Customer
12853,3,9,8,20,7,Loyal Customer
16503,4,8,8,20,7,Loyal Customer
15641,4,8,8,20,7,Loyal Customer
15095,4,8,8,20,7,Loyal Customer
15569,4,8,8,20,7,Loyal Customer
14078,4,9,7,20,7,Loyal Customer
15625,4,8,8,20,7,Loyal Customer
15596,4,8,8,20,7,Loyal Customer
18087,4,6,10,20,7,Loyal Customer
13851,4,7,9,20,7,Loyal Customer
14837,4,8,8,20,7,Loyal Customer
15980,4,7,9,20,7,Loyal Customer
15996,4,9,7,20,7,Loyal Customer
16370,4,8,8,20,7,Loyal Customer
17848,4,9,7,20,7,Loyal Customer
17873,4,8,8,20,7,Loyal Customer
16984,4,6,10,20,7,Loyal Customer
12823,4,8,8,20,7,Loyal Customer
17656,4,8,8,20,7,Loyal Customer
15674,4,8,8,20,7,Loyal Customer
16493,4,8,8,20,7,Loyal Customer
13134,4,8,8,20,7,Loyal Customer
13397,4,8,8,20,7,Loyal Customer
18204,4,7,9,20,7,Loyal Customer
17894,4,9,7,20,7,Loyal Customer
13320,4,8,8,20,7,Loyal Customer
16040,5,7,8,20,7,Loyal Customer
15841,5,8,7,20,7,Loyal Customer
13224,5,6,9,20,7,Loyal Customer
14665,5,8,7,20,7,Loyal Customer
14201,5,9,6,20,7,Loyal Customer
15304,5,9,6,20,7,Loyal Customer
15199,5,8,7,20,7,Loyal Customer
16086,5,8,7,20,7,Loyal Customer
18171,5,8,7,20,7,Loyal Customer
14976,5,9,6,20,7,Loyal Customer
17679,5,6,9,20,7,Loyal Customer
17262,5,8,7,20,7,Loyal Customer
14306,5,6,9,20,7,Loyal Customer
14229,5,7,8,20,7,Loyal Customer
15826,5,7,8,20,7,Loyal Customer
15620,5,7,8,20,7,Loyal Customer
17007,5,9,6,20,7,Loyal Customer
17004,6,6,8,20,7,Loyal Customer
15801,6,7,7,20,7,Loyal Customer
16728,6,7,7,20,7,Loyal Customer
13652,6,7,7,20,7,Loyal Customer
15835,6,7,7,20,7,Loyal Customer
16188,6,7,7,20,7,Loyal Customer
15791,6,6,8,20,7,Loyal Customer
15038,6,8,6,20,7,Loyal Customer
17552,6,7,7,20,7,Loyal Customer
15478,6,6,8,20,7,Loyal Customer
13421,6,6,8,20,7,Loyal Customer
16049,6,7,7,20,7,Loyal Customer
15376,6,7,7,20,7,Loyal Customer
13524,6,8,6,20,7,Loyal Customer
16235,6,8,6,20,7,Loyal Customer
17951,6,7,7,20,7,Loyal Customer
14383,6,7,7,20,7,Loyal Customer
14567,6,6,8,20,7,Loyal Customer
15329,6,7,7,20,7,Loyal Customer
14971,6,7,7,20,7,Loyal Customer
15707,6,7,7,20,7,Loyal Customer
18170,6,7,7,20,7,Loyal Customer
13772,6,7,7,20,7,Loyal Customer
13155,6,7,7,20,7,Loyal Customer
15407,6,7,7,20,7,Loyal Customer
16053,6,6,8,20,7,Loyal Customer
17158,6,7,7,20,7,Loyal Customer
16232,6,7,7,20,7,Loyal Customer
16637,6,7,7,20,7,Loyal Customer
16362,6,8,6,20,7,Loyal Customer
14623,6,8,6,20,7,Loyal Customer
12849,7,6,7,20,7,Loyal Customer
17515,7,7,6,20,7,Loyal Customer
16205,7,7,6,20,7,Loyal Customer
17867,7,8,5,20,7,Loyal Customer
14829,7,7,6,20,7,Loyal Customer
14662,7,7,6,20,7,Loyal Customer
14044,7,7,6,20,7,Loyal Customer
13984,7,8,5,20,7,Loyal Customer
13835,7,7,6,20,7,Loyal Customer
18211,7,8,5,20,7,Loyal Customer
13455,7,6,7,20,7,Loyal Customer
12883,7,7,6,20,7,Loyal Customer
15679,7,7,6,20,7,Loyal Customer
14715,7,7,6,20,7,Loyal Customer
16469,7,7,6,20,7,Loyal Customer
15584,7,7,6,20,7,Loyal Customer
14234,7,7,6,20,7,Loyal Customer
16869,7,7,6,20,7,Loyal Customer
15081,7,8,5,20,7,Loyal Customer
15088,7,6,7,20,7,Loyal Customer
14820,8,7,5,20,7,Loyal Customer
14342,8,7,5,20,7,Loyal Customer
15533,8,6,6,20,7,Loyal Customer
16164,8,6,6,20,7,Loyal Customer
17759,8,6,6,20,7,Loyal Customer
13247,8,7,5,20,7,Loyal Customer
14467,8,7,5,20,7,Loyal Customer
17034,8,6,6,20,7,Loyal Customer
16020,8,6,6,20,7,Loyal Customer
16157,8,6,6,20,7,Loyal Customer
17345,8,7,5,20,7,Loyal Customer
14805,8,7,5,20,7,Loyal Customer
14710,8,7,5,20,7,Loyal Customer
17411,8,6,6,20,7,Loyal Customer
16005,8,7,5,20,7,Loyal Customer
14597,8,5,7,20,7,Loyal Customer
16347,8,5,7,20,7,Loyal Customer
13258,8,6,6,20,7,Loyal Customer
13389,8,6,6,20,7,Loyal Customer
17988,9,9,2,20,7,Loyal Customer
17466,9,5,6,20,7,Loyal Customer
15239,9,5,6,20,7,Loyal Customer
14550,9,5,6,20,7,Loyal Customer
15297,9,6,5,20,7,Loyal Customer
15206,9,7,4,20,7,Loyal Customer
14173,9,7,4,20,7,Loyal Customer
17727,9,4,7,20,7,Loyal Customer
16101,9,4,7,20,7,Loyal Customer
14644,9,5,6,20,7,Loyal Customer
15467,9,6,5,20,7,Loyal Customer
14618,9,6,5,20,7,Loyal Customer
15073,9,6,5,20,7,Loyal Customer
17044,9,4,7,20,7,Loyal Customer
13853,9,4,7,20,7,Loyal Customer
13040,9,5,6,20,7,Loyal Customer
17321,9,5,6,20,7,Loyal Customer
17014,9,6,5,20,7,Loyal Customer
14788,9,5,6,20,7,Loyal Customer
12970,9,7,4,20,7,Loyal Customer
13596,9,5,6,20,7,Loyal Customer
13736,9,5,6,20,7,Loyal Customer
13417,9,5,6,20,7,Loyal Customer
16642,9,5,6,20,7,Loyal Customer
12925,9,5,6,20,7,Loyal Customer
15274,9,5,6,20,7,Loyal Customer
16851,10,6,4,20,7,Loyal Customer
17817,10,6,4,20,7,Loyal Customer
17579,10,6,4,20,7,Loyal Customer
13079,10,8,2,20,7,Loyal Customer
17290,10,5,5,20,7,Loyal Customer
17119,10,5,5,20,7,Loyal Customer
13914,10,5,5,20,7,Loyal Customer
16368,10,5,5,20,7,Loyal Customer
17503,10,5,5,20,7,Loyal Customer
17835,10,6,4,20,7,Loyal Customer
16933,10,5,5,20,7,Loyal Customer
17830,10,6,4,20,7,Loyal Customer
17850,1,10,10,21,7,Loyal Customer
15235,2,10,9,21,7,Loyal Customer
17504,2,10,9,21,7,Loyal Customer
18260,3,9,9,21,7,Loyal Customer
17723,3,9,9,21,7,Loyal Customer
14407,3,9,9,21,7,Loyal Customer
15260,4,9,8,21,7,Loyal Customer
16456,4,8,9,21,7,Loyal Customer
17722,4,8,9,21,7,Loyal Customer
14565,4,8,9,21,7,Loyal Customer
18093,4,8,9,21,7,Loyal Customer
14210,4,9,8,21,7,Loyal Customer
14414,4,9,8,21,7,Loyal Customer
13124,4,7,10,21,7,Loyal Customer
15673,4,8,9,21,7,Loyal Customer
16209,4,8,9,21,7,Loyal Customer
14163,4,8,9,21,7,Loyal Customer
18173,4,8,9,21,7,Loyal Customer
13141,4,8,9,21,7,Loyal Customer
16709,4,8,9,21,7,Loyal Customer
13334,4,7,10,21,7,Loyal Customer
13908,4,8,9,21,7,Loyal Customer
16735,4,8,9,21,7,Loyal Customer
17997,4,9,8,21,7,Loyal Customer
18242,4,8,9,21,7,Loyal Customer
14978,4,8,9,21,7,Loyal Customer
13901,4,8,9,21,7,Loyal Customer
16681,4,9,8,21,7,Loyal Customer
14409,4,9,8,21,7,Loyal Customer
15834,4,8,9,21,7,Loyal Customer
14970,5,8,8,21,7,Loyal Customer
13344,5,7,9,21,7,Loyal Customer
16184,5,9,7,21,7,Loyal Customer
13373,5,7,9,21,7,Loyal Customer
15128,5,8,8,21,7,Loyal Customer
17648,5,8,8,21,7,Loyal Customer
16395,5,8,8,21,7,Loyal Customer
17214,5,9,7,21,7,Loyal Customer
13517,5,7,9,21,7,Loyal Customer
14535,5,7,9,21,7,Loyal Customer
16120,5,8,8,21,7,Loyal Customer
13627,5,8,8,21,7,Loyal Customer
13208,5,9,7,21,7,Loyal Customer
16224,5,8,8,21,7,Loyal Customer
15367,5,8,8,21,7,Loyal Customer
13213,5,8,8,21,7,Loyal Customer
16389,5,8,8,21,7,Loyal Customer
14443,5,8,8,21,7,Loyal Customer
13750,5,8,8,21,7,Loyal Customer
13875,5,8,8,21,7,Loyal Customer
16940,5,7,9,21,7,Loyal Customer
16515,5,8,8,21,7,Loyal Customer
16249,5,8,8,21,7,Loyal Customer
14175,5,7,9,21,7,Loyal Customer
17571,5,8,8,21,7,Loyal Customer
17092,5,8,8,21,7,Loyal Customer
16394,5,8,8,21,7,Loyal Customer
15321,5,7,9,21,7,Loyal Customer
13157,5,8,8,21,7,Loyal Customer
14019,6,7,8,21,7,Loyal Customer
16110,6,7,8,21,7,Loyal Customer
16225,6,8,7,21,7,Loyal Customer
17470,6,8,7,21,7,Loyal Customer
17672,6,6,9,21,7,Loyal Customer
18287,6,7,8,21,7,Loyal Customer
16102,6,7,8,21,7,Loyal Customer
17609,6,8,7,21,7,Loyal Customer
13186,6,7,8,21,7,Loyal Customer
13461,6,7,8,21,7,Loyal Customer
17966,6,8,7,21,7,Loyal Customer
14856,6,7,8,21,7,Loyal Customer
13636,6,8,7,21,7,Loyal Customer
15605,6,8,7,21,7,Loyal Customer
15227,6,8,7,21,7,Loyal Customer
17084,6,6,9,21,7,Loyal Customer
16012,6,7,8,21,7,Loyal Customer
14913,6,8,7,21,7,Loyal Customer
17082,6,6,9,21,7,Loyal Customer
15427,6,7,8,21,7,Loyal Customer
14387,6,7,8,21,7,Loyal Customer
16612,6,8,7,21,7,Loyal Customer
17886,7,7,7,21,7,Loyal Customer
17289,7,7,7,21,7,Loyal Customer
13867,7,7,7,21,7,Loyal Customer
14921,7,6,8,21,7,Loyal Customer
13029,7,7,7,21,7,Loyal Customer
15027,7,7,7,21,7,Loyal Customer
13623,7,8,6,21,7,Loyal Customer
16986,7,6,8,21,7,Loyal Customer
14712,7,7,7,21,7,Loyal Customer
15289,7,7,7,21,7,Loyal Customer
15238,7,7,7,21,7,Loyal Customer
18125,7,7,7,21,7,Loyal Customer
18135,7,8,6,21,7,Loyal Customer
15608,7,7,7,21,7,Loyal Customer
15787,7,7,7,21,7,Loyal Customer
15449,7,7,7,21,7,Loyal Customer
16416,7,7,7,21,7,Loyal Customer
17041,7,7,7,21,7,Loyal Customer
15839,7,7,7,21,7,Loyal Customer
16639,7,7,7,21,7,Loyal Customer
14522,7,7,7,21,7,Loyal Customer
13131,7,7,7,21,7,Loyal Customer
13447,7,7,7,21,7,Loyal Customer
13500,7,7,7,21,7,Loyal Customer
18263,7,7,7,21,7,Loyal Customer
15110,7,7,7,21,7,Loyal Customer
13575,7,8,6,21,7,Loyal Customer
15506,7,7,7,21,7,Loyal Customer
17095,7,7,7,21,7,Loyal Customer
15489,7,7,7,21,7,Loyal Customer
16009,7,7,7,21,7,Loyal Customer
15494,7,6,8,21,7,Loyal Customer
13396,7,6,8,21,7,Loyal Customer
16511,7,7,7,21,7,Loyal Customer
15933,7,7,7,21,7,Loyal Customer
14359,8,6,7,21,7,Loyal Customer
13200,8,7,6,21,7,Loyal Customer
13823,8,6,7,21,7,Loyal Customer
17100,8,6,7,21,7,Loyal Customer
18080,8,6,7,21,7,Loyal Customer
13167,8,7,6,21,7,Loyal Customer
17313,8,4,9,21,7,Loyal Customer
13363,8,6,7,21,7,Loyal Customer
15977,8,6,7,21,7,Loyal Customer
15497,8,6,7,21,7,Loyal Customer
16261,8,7,6,21,7,Loyal Customer
17075,8,7,6,21,7,Loyal Customer
13681,8,7,6,21,7,Loyal Customer
14657,8,7,6,21,7,Loyal Customer
13940,8,7,6,21,7,Loyal Customer
15965,8,7,6,21,7,Loyal Customer
13350,8,6,7,21,7,Loyal Customer
16653,8,6,7,21,7,Loyal Customer
14790,8,7,6,21,8,Top Customer
15743,8,7,6,21,8,Top Customer
16660,8,7,6,21,8,Top Customer
16566,8,8,5,21,8,Top Customer
14111,8,7,6,21,8,Top Customer
17812,8,7,6,21,8,Top Customer
14577,8,7,6,21,8,Top Customer
15571,8,7,6,21,8,Top Customer
17523,8,7,6,21,8,Top Customer
17299,8,7,6,21,8,Top Customer
13238,8,7,6,21,8,Top Customer
15561,8,7,6,21,8,Top Customer
13950,8,7,6,21,8,Top Customer
17929,8,7,6,21,8,Top Customer
13928,9,7,5,21,8,Top Customer
15414,9,6,6,21,8,Top Customer
13212,9,6,6,21,8,Top Customer
15197,9,6,6,21,8,Top Customer
17115,9,6,6,21,8,Top Customer
15028,9,7,5,21,8,Top Customer
14126,9,6,6,21,8,Top Customer
13705,9,6,6,21,8,Top Customer
16759,9,6,6,21,8,Top Customer
14720,9,6,6,21,8,Top Customer
13558,9,7,5,21,8,Top Customer
14869,10,5,6,21,8,Top Customer
17666,10,5,6,21,8,Top Customer
13109,10,5,6,21,8,Top Customer
15969,10,6,5,21,8,Top Customer
14910,10,7,4,21,8,Top Customer
15951,10,5,6,21,8,Top Customer
17631,10,6,5,21,8,Top Customer
13314,10,6,5,21,8,Top Customer
16442,10,6,5,21,8,Top Customer
15344,10,6,5,21,8,Top Customer
15379,3,9,10,22,8,Top Customer
16919,3,10,9,22,8,Top Customer
13027,3,9,10,22,8,Top Customer
14364,3,9,10,22,8,Top Customer
14472,4,9,9,22,8,Top Customer
17050,4,9,9,22,8,Top Customer
15491,4,9,9,22,8,Top Customer
14307,4,9,9,22,8,Top Customer
16098,4,9,9,22,8,Top Customer
15764,4,9,9,22,8,Top Customer
18094,4,9,9,22,8,Top Customer
14854,4,9,9,22,8,Top Customer
13555,4,8,10,22,8,Top Customer
17591,4,9,9,22,8,Top Customer
15827,4,10,8,22,8,Top Customer
16182,4,8,10,22,8,Top Customer
18008,4,9,9,22,8,Top Customer
18116,5,9,8,22,8,Top Customer
17667,5,8,9,22,8,Top Customer
15241,5,9,8,22,8,Top Customer
16059,5,9,8,22,8,Top Customer
12843,5,9,8,22,8,Top Customer
13771,5,8,9,22,8,Top Customer
16875,5,8,9,22,8,Top Customer
15518,5,9,8,22,8,Top Customer
14844,5,8,9,22,8,Top Customer
15815,5,8,9,22,8,Top Customer
16455,5,9,8,22,8,Top Customer
17589,5,8,9,22,8,Top Customer
17284,5,9,8,22,8,Top Customer
12836,5,8,9,22,8,Top Customer
14541,5,9,8,22,8,Top Customer
16081,5,8,9,22,8,Top Customer
13265,5,8,9,22,8,Top Customer
14257,5,8,9,22,8,Top Customer
15220,5,9,8,22,8,Top Customer
13491,5,10,7,22,8,Top Customer
13136,5,8,9,22,8,Top Customer
16170,5,9,8,22,8,Top Customer
15819,6,8,8,22,8,Top Customer
16153,6,8,8,22,8,Top Customer
16918,6,9,7,22,8,Top Customer
16007,6,8,8,22,8,Top Customer
17317,6,7,9,22,8,Top Customer
14001,6,7,9,22,8,Top Customer
13481,6,8,8,22,8,Top Customer
17175,6,8,8,22,8,Top Customer
13107,6,8,8,22,8,Top Customer
15240,6,8,8,22,8,Top Customer
14233,6,8,8,22,8,Top Customer
15860,6,9,7,22,8,Top Customer
13982,6,8,8,22,8,Top Customer
16150,6,8,8,22,8,Top Customer
17800,6,9,7,22,8,Top Customer
13168,6,8,8,22,8,Top Customer
13728,6,9,7,22,8,Top Customer
17930,6,8,8,22,8,Top Customer
16676,6,8,8,22,8,Top Customer
13634,6,8,8,22,8,Top Customer
14700,6,7,9,22,8,Top Customer
17043,6,8,8,22,8,Top Customer
18016,6,8,8,22,8,Top Customer
13824,6,8,8,22,8,Top Customer
